Top Ten Entry Date,Single Name,Artist(s),Peak,Peak Date,Weeks in Top Ten,Ref,Year
1986-08-02,We Don't Have to Take Our Clothes Off,Jermaine Stewart,5,1986-08-09,4,,1986
1986-08-02,Opportunities (Let's Make Lots of Money),Pet Shop Boys,10,1986-08-02,1,,1986
1986-08-09,Higher Love,Steve Winwood,1,1986-08-30,6,,1986
1986-08-09,Venus,Bananarama,1,1986-09-06,7,,1986
1986-08-09,Rumors,Timex Social Club,8,1986-08-16,4,,1986
1986-08-16,Dancing on the Ceiling,Lionel Richie,2,1986-09-13,8,,1986
1986-08-16,Take My Breath Away,Berlin,1,1986-09-13,7,,1986
1986-08-16,The Edge of Heaven,Wham!,10,1986-08-16,2,,1986
1986-08-30,Friends and Lovers,Gloria Loring and Carl Anderson,2,1986-09-27,7,,1986
1986-08-30,Sweet Freedom,Michael McDonald,7,1986-08-30,3,,1986
1986-08-30,Stuck with You,Huey Lewis and the News,1,1986-09-20,7,,1986
1986-09-06,Words Get in the Way,Miami Sound Machine,5,1986-09-20,3,,1986
1986-09-06,Walk This Way,Run–D.M.C.,4,1986-09-27,5,,1986
1986-09-13,Baby Love,Regina,10,1986-09-13,2,,1986
1986-09-20,Don't Forget Me (When I'm Gone),Glass Tiger,2,1986-10-11,5,,1986
1986-09-20,Dreamtime,Daryl Hall,5,1986-10-04,4,,1986
1986-09-27,When I Think of You,Janet Jackson,1,1986-10-11,6,,1986
1986-09-27,Two of Hearts,Stacey Q,3,1986-10-11,4,,1986
1986-09-27,Love Zone,Billy Ocean,10,1986-09-27,1,,1986
1986-10-04,Throwing It All Away,Genesis,4,1986-10-11,4,,1986
1986-10-04,Typical Male,Tina Turner,2,1986-10-18,6,,1986
1986-10-11,Heartbeat,Don Johnson,5,1986-10-18,3,,1986
1986-10-11,True Colors,Cyndi Lauper,1,1986-10-25,6,,1986
1986-10-18,I Didn't Mean to Turn You On,Robert Palmer,2,1986-11-08,5,,1986
1986-10-18,All Cried Out,Lisa Lisa and Cult Jam,8,1986-10-25,3,,1986
1986-10-18,A Matter of Trust,Billy Joel,10,1986-10-18,1,,1986
1986-10-25,Amanda,Boston,1,1986-11-08,6,,1986
1986-10-25,Human,The Human League,1,1986-11-22,7,,1986
1986-10-25,Sweet Love,Anita Baker,8,1986-11-01,2,,1986
1986-11-01,True Blue,Madonna,3,1986-11-15,5,,1986
1986-11-01,Take Me Home Tonight,Eddie Money,4,1986-11-15,4,,1986
1986-11-08,You Give Love a Bad Name,Bon Jovi,1,1986-11-29,6,,1986
1986-11-08,Word Up!,Cameo,6,1986-11-22,5,,1986
1986-11-08,The Rain,"Oran ""Juice"" Jones",9,1986-11-15,2,,1986
1986-11-15,The Next Time I Fall,Peter Cetera and Amy Grant,1,1986-12-06,6,,1986
1986-11-22,Hip to Be Square,Huey Lewis and the News,3,1986-12-06,5,,1986
1986-11-22,The Way It Is,Bruce Hornsby and the Range,1,1986-12-13,8,,1986
1986-11-22,Love Will Conquer All,Lionel Richie,9,1986-11-29,3,,1986
1986-11-29,Walk Like an Egyptian,The Bangles,1,1986-12-20,8,,1986
1986-12-06,Everybody Have Fun Tonight,Wang Chung,2,1986-12-27,7,,1986
1986-12-06,To Be a Lover,Billy Idol,6,1986-12-20,3,,1986
1986-12-13,Stand by Me,Ben E. King,9,1986-12-20,4,,1986
1986-12-27,War,Bruce Springsteen and the E Street Band,8,1986-12-27,3,,1986
1986-12-27,Don't Get Me Wrong,The Pretenders,10,1986-12-27,2,,1986
2004-11-27,Let Me Love You,Mario,1,2005-01-01,21,,2004
2004-12-04,"1, 2 Step",Ciara featuring Missy Elliott,2,2005-01-08,17,,2004
2004-12-11,Lovers & Friends,Lil Jon & the East Side Boyz featuring Usher and Ludacris,3,2005-01-22,14,,2004
2004-12-18,Soldier,Destiny's Child featuring T.I. and Lil Wayne,3,2005-02-12,11,,2004
2005-01-01,I Don't Want to Be,Gavin DeGraw,10,2005-01-01,2,,2005
2005-01-08,Disco Inferno,50 Cent,3,2005-03-26,17,,2005
2005-01-22,How We Do,The Game featuring 50 Cent,4,2005-02-19,12,,2005
2005-01-29,Boulevard of Broken Dreams,Green Day,2,2005-03-05,14,,2005
2005-02-05,Bring Em Out,T.I.,9,2005-02-05,1,,2005
2005-02-12,Since U Been Gone,Kelly Clarkson,2,2005-04-09,20,,2005
2005-02-19,Candy Shop,50 Cent featuring Olivia,1,2005-03-05,14,,2005
2005-02-26,Rich Girl,Gwen Stefani featuring Eve,7,2005-03-05,8,,2005
2005-03-05,Caught Up,Usher,8,2005-03-26,7,,2005
2005-03-19,Obsession (No Es Amor),Frankie J featuring Baby Bash,3,2005-04-02,8,,2005
2005-04-02,Hate It or Love It,The Game featuring 50 Cent,2,2005-04-16,12,,2005
2005-04-16,Lonely,Akon,4,2005-04-23,7,,2005
2005-04-23,1 Thing,Amerie,8,2005-04-23,3,,2005
2005-04-23,Hollaback Girl,Gwen Stefani,1,2005-05-07,18,,2005
2005-04-23,Lonely No More,Rob Thomas,6,2005-05-21,6,,2005
2005-04-30,Oh,Ciara featuring Ludacris,2,2005-05-21,11,,2005
2005-05-07,Speed of Sound,Coldplay,8,2005-05-07,2,,2005
2005-05-14,Just a Lil Bit,50 Cent,3,2005-06-18,12,,2005
2005-05-14,Slow Down,Bobby Valentino,8,2005-05-21,3,,2005
2005-05-14,We Belong Together,Mariah Carey,1,2005-06-04,23,,2005
2005-05-28,Don't Phunk with My Heart,The Black Eyed Peas,3,2005-06-25,12,,2005
2005-06-04,Behind These Hazel Eyes,Kelly Clarkson,6,2005-06-11,15,,2005
2005-06-04,Switch,Will Smith,7,2005-06-18,5,,2005
2005-06-11,Mr. Brightside,The Killers,10,2005-06-11,1,,2005
2005-06-18,Grind with Me,Pretty Ricky,7,2005-06-25,5,,2005
2005-07-02,Inside Your Heaven,Carrie Underwood,1,2005-07-02,4,,2005
2005-07-02,Get It Poppin',Fat Joe featuring Nelly,9,2005-07-30,3,,2005
2005-07-09,Inside Your Heaven,Bo Bice,2,2005-07-09,2,,2005
2005-07-09,Don't Cha,The Pussycat Dolls featuring Busta Rhymes,2,2005-08-20,14,,2005
2005-07-16,Lose Control,Missy Elliott featuring Ciara and Fatman Scoop,3,2005-09-17,12,,2005
2005-07-16,Pon de Replay,Rihanna,2,2005-07-30,11,,2005
2005-07-30,Let Me Hold You,Bow Wow featuring Omarion,4,2005-08-13,8,,2005
2005-08-06,Pimpin' All Over the World,Ludacris featuring Bobby Valentino,9,2005-08-06,3,,2005
2005-08-13,Listen to Your Heart,DHT,8,2005-08-20,5,,2005
2005-08-13,You and Me,Lifehouse,5,2005-08-27,6,,2005
2005-08-27,Shake It Off,Mariah Carey,2,2005-09-10,13,,2005
2005-09-03,Like You,Bow Wow featuring Ciara,3,2005-10-01,11,,2005
2005-09-17,Gold Digger,Kanye West featuring Jamie Foxx,1,2005-09-17,19,,2005
2005-09-17,"Sugar, We're Goin Down",Fall Out Boy,8,2005-09-17,5,,2005
2005-09-24,My Humps,The Black Eyed Peas,3,2005-11-05,16,,2005
2005-09-24,Outta Control (remix),50 Cent featuring Mobb Deep,6,2005-10-01,2,,2005
2005-09-24,Wake Me Up When September Ends,Green Day,6,2005-10-15,7,,2005
2005-10-01,Play,David Banner,7,2005-10-15,4,,2005
2005-10-08,Beverly Hills,Weezer,10,2005-10-08,1,,2005
2005-10-08,Photograph,Nickelback,2,2005-10-22,17,,2005
2005-10-15,Soul Survivor,Young Jeezy featuring Akon,4,2005-11-12,10,,2005
2005-10-22,Because of You,Kelly Clarkson,7,2005-11-19,10,,2005
2005-10-22,Run It!,Chris Brown featuring Juelz Santana,1,2005-11-26,17,,2005
2005-11-05,We Be Burnin',Sean Paul,6,2005-11-12,7,,2005
2005-11-19,I'm Sprung,T-Pain,8,2005-11-19,2,,2005
2005-11-26,Stickwitu,The Pussycat Dolls,5,2005-12-31,12,,2005
2005-12-03,Hung Up,Madonna,7,2005-12-03,2,,2005
2005-12-17,Don't Forget About Us,Mariah Carey,1,2005-12-31,8,,2005
2005-12-17,When I'm Gone,Eminem,8,2005-12-17,2,,2005
1992-10-31,Rhythm Is a Dancer,Snap!,5,1993-01-02,14,,1992
1992-12-12,In the Still of the Nite,Boyz II Men,3,1993-01-16,11,,1992
1992-12-26,Saving Forever for You,Shanice,4,1993-01-30,10,,1992
1993-01-16,Deeper and Deeper,Madonna,7,1993-01-30,4,,1993
1993-01-23,A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,1,1993-03-06,10,,1993
1993-01-30,7,Prince and the New Power Generation,7,1993-02-27,5,,1993
1993-02-06,Ordinary World,Duran Duran,3,1993-02-20,9,,1993
1993-02-06,Mr. Wendal,Arrested Development,6,1993-02-20,10,,1993
1993-02-13,I'm Every Woman,Whitney Houston,4,1993-02-20,8,,1993
1993-02-20,Hip Hop Hooray,Naughty by Nature,8,1993-03-06,3,,1993
1993-02-27,Nuthin' but a 'G' Thang,Dr. Dre featuring Snoop Doggy Dogg,2,1993-03-20,14,,1993
1993-02-27,Informer,Snow,1,1993-03-13,13,,1993
1993-03-06,Don't Walk Away,Jade,4,1993-03-27,12,,1993
1993-03-06,Bed of Roses,Bon Jovi,10,1993-03-06,6,,1993
1993-03-13,Freak Me,Silk,1,1993-05-01,16,,1993
1993-03-20,I Have Nothing,Whitney Houston,4,1993-04-03,11,,1993
1993-04-03,Cat's in the Cradle,Ugly Kid Joe,6,1993-04-10,4,,1993
1993-04-10,Two Princes,Spin Doctors,7,1993-04-10,4,,1993
1993-04-10,Love Is,Vanessa Williams & Brian McKnight,3,1993-05-15,9,,1993
1993-04-17,I'm So into You,SWV,6,1993-05-22,10,,1993
1993-04-17,Comforter,Shai,10,1993-04-17,1,,1993
1993-04-24,Ditty,Paperboy,10,1993-04-24,3,,1993
1993-05-01,Looking Through Patient Eyes,P.M. Dawn,6,1993-05-29,8,,1993
1993-05-08,That's the Way Love Goes,Janet Jackson,1,1993-05-15,14,,1993
1993-05-15,Knockin' Da Boots,H-Town,3,1993-05-22,12,,1993
1993-05-22,Weak,SWV,1,1993-07-10,15,,1993
1993-06-05,Show Me Love,Robin S.,5,1993-06-12,10,,1993
1993-06-05,Have I Told You Lately,Rod Stewart,5,1993-06-19,8,,1993
1993-06-05,Bad Boys,Inner Circle,8,1993-06-12,4,,1993
1993-06-12,Come Undone,Duran Duran,7,1993-06-19,5,,1993
1993-06-26,Whoomp! (There It Is),Tag Team,2,1993-07-31,24,,1993
1993-06-26,Dre Day,Dr. Dre featuring Snoop Doggy Dogg,8,1993-07-03,4,,1993
1993-07-03,Can't Help Falling in Love,UB40,1,1993-07-24,15,,1993
1993-07-03,I'll Never Get Over You (Getting Over Me),Exposé,8,1993-07-17,5,,1993
1993-07-17,I'm Gonna Be (500 Miles),The Proclaimers,3,1993-08-21,8,,1993
1993-07-24,Slam,Onyx,4,1993-08-21,6,,1993
1993-07-31,Lately,Jodeci,4,1993-08-28,9,,1993
1993-08-07,If I Had No Loot,Tony! Toni! Toné!,7,1993-08-07,6,,1993
1993-08-07,I Don't Wanna Fight,Tina Turner,9,1993-08-14,2,,1993
1993-08-14,Runaway Train,Soul Asylum,5,1993-08-28,9,,1993
1993-08-14,If,Janet Jackson,4,1993-09-11,11,,1993
1993-08-21,Dreamlover,Mariah Carey,1,1993-09-11,14,,1993
1993-09-04,Right Here/Human Nature,SWV,2,1993-10-02,9,,1993
1993-09-04,Will You Be There,Michael Jackson,7,1993-09-11,6,,1993
1993-09-11,The River of Dreams,Billy Joel,3,1993-10-16,9,,1993
1993-09-18,Baby I'm Yours,Shai,10,1993-09-18,3,,1993
1993-10-02,Another Sad Love Song,Toni Braxton,7,1993-10-09,3,,1993
1993-10-09,I'd Do Anything for Love (But I Won't Do That),Meat Loaf,1,1993-11-06,14,,1993
1993-10-16,Just Kickin' It,Xscape,2,1993-10-23,9,,1993
1993-10-16,All That She Wants,Ace of Base,2,1993-11-06,18,,1993
1993-10-16,Hey Mr. D.J.,Zhané,6,1993-10-30,7,,1993
1993-10-23,Anniversary,Tony! Toni! Toné!,10,1993-10-23,4,,1993
1993-10-30,Again,Janet Jackson,1,1993-12-11,15,,1993
1993-11-06,Gangsta Lean,DRS,4,1993-11-20,11,,1993
1993-11-13,Shoop,Salt-N-Pepa,4,1993-12-04,11,,1993
1993-11-20,Please Forgive Me,Bryan Adams,7,1993-11-20,8,,1993
1993-11-20,Hero,Mariah Carey,1,1993-12-25,16,,1993
1975-12-06,Saturday Night,Bay City Rollers,1,1976-01-03,6,,1975
1975-12-13,Theme from Mahogany (Do You Know Where You're Going To),Diana Ross,1,1976-01-24,7,,1975
1975-12-13,Love Rollercoaster,Ohio Players,1,1976-01-31,10,,1975
1975-12-13,Fox on the Run,Sweet,5,1976-01-17,6,,1975
1975-12-20,I Write the Songs,Barry Manilow,1,1976-01-17,10,,1975
1975-12-27,Convoy,C. W. McCall,1,1976-01-10,7,,1975
1975-12-27,I Love Music,The O'Jays,5,1976-01-24,6,,1975
1976-01-10,Love to Love You Baby,Donna Summer,2,1976-02-07,7,,1976
1976-01-10,Times of Your Life,Paul Anka,7,1976-02-07,5,,1976
1976-01-17,You Sexy Thing,Hot Chocolate,3,1976-02-07,8,,1976
1976-01-17,Walk Away from Love,David Ruffin,9,1976-01-24,3,,1976
1976-01-24,Sing a Song,"Earth, Wind & Fire",5,1976-02-07,4,,1976
1976-01-31,50 Ways to Leave Your Lover,Paul Simon,1,1976-02-07,6,,1976
1976-02-07,Theme from S.W.A.T.,Rhythm Heritage,1,1976-02-28,6,,1976
1976-02-07,Breaking Up Is Hard to Do,Neil Sedaka,8,1976-02-21,3,,1976
1976-02-14,Love Machine,The Miracles,1,1976-03-06,6,,1976
1976-02-14,Evil Woman,Electric Light Orchestra,10,1976-02-14,2,,1976
1976-02-21,All by Myself,Eric Carmen,2,1976-03-06,6,,1976
1976-02-21,Take It to the Limit,Eagles,4,1976-03-13,5,,1976
1976-02-28,"December, 1963 (Oh, What a Night)",The Four Seasons,1,1976-03-13,6,,1976
1976-02-28,Dream Weaver,Gary Wright,2,1976-03-27,8,,1976
1976-02-28,Lonely Night,Captain & Tennille,3,1976-03-27,8,,1976
1976-02-28,Love Hurts,Nazareth,8,1976-03-13,3,,1976
1976-03-13,Sweet Thing,Rufus featuring Chaka Khan,5,1976-04-03,4,,1976
1976-03-13,Junk Food Junkie,Larry Groce,9,1976-03-20,2,,1976
1976-03-20,Disco Lady,Johnnie Taylor,1,1976-04-03,8,,1976
1976-03-20,Dream On,Aerosmith,6,1976-04-10,4,,1976
1976-03-27,Let Your Love Flow,The Bellamy Brothers,1,1976-05-01,7,,1976
1976-03-27,Right Back Where We Started From,Maxine Nightingale,2,1976-05-01,8,,1976
1976-03-27,Money Honey,Bay City Rollers,9,1976-04-03,2,,1976
1976-04-03,Golden Years,David Bowie,10,1976-04-03,2,,1976
1976-04-10,Boogie Fever,The Sylvers,1,1976-05-15,7,,1976
1976-04-10,Sweet Love,Commodores,5,1976-04-24,4,,1976
1976-04-10,Only Sixteen,Dr. Hook,6,1976-04-17,3,,1976
1976-04-17,Bohemian Rhapsody,Queen,9,1976-04-24,3,,1976
1976-04-17,Show Me the Way,Peter Frampton,6,1976-05-08,5,,1976
1976-04-24,Welcome Back,John Sebastian,1,1976-05-08,7,,1976
1976-04-24,Fooled Around and Fell in Love,Elvin Bishop,3,1976-05-22,6,,1976
1976-05-01,Love Hangover,Diana Ross,1,1976-05-29,9,,1976
1976-05-08,Silly Love Songs,Wings,1,1976-05-22,11,,1976
1976-05-08,Get Up and Boogie,Silver Convention,2,1976-06-12,9,,1976
1976-05-15,Happy Days,Pratt & McClain,5,1976-06-05,5,,1976
1976-05-15,Shannon,Henry Gross,6,1976-06-05,6,,1976
1976-05-22,Misty Blue,Dorothy Moore,3,1976-06-12,8,,1976
1976-05-22,Tryin' to Get the Feeling Again,Barry Manilow,10,1976-05-22,2,,1976
1976-05-29,Sara Smile,Hall & Oates,4,1976-06-26,7,,1976
1976-06-05,Shop Around,Captain & Tennille,4,1976-07-10,7,,1976
1976-06-05,Fool to Cry,The Rolling Stones,10,1976-06-05,2,,1976
1976-06-12,"More, More, More",The Andrea True Connection,4,1976-07-17,6,,1976
1976-06-19,Afternoon Delight,Starland Vocal Band,1,1976-07-10,8,,1976
1976-06-19,I'll Be Good to You,The Brothers Johnson,3,1976-07-10,7,,1976
1976-06-26,Kiss and Say Goodbye,The Manhattans,1,1976-07-24,9,,1976
1976-07-03,Love Is Alive,Gary Wright,2,1976-07-31,7,,1976
1976-07-10,Got to Get You into My Life,The Beatles,7,1976-07-24,5,,1976
1976-07-17,Moonlight Feels Right,Starbuck,3,1976-07-31,4,,1976
1976-07-17,Rock and Roll Music,The Beach Boys,5,1976-08-14,6,,1976
1976-07-24,Don't Go Breaking My Heart,Elton John & Kiki Dee,1,1976-08-07,8,,1976
1976-07-24,Get Closer,Seals and Crofts,6,1976-07-24,4,,1976
1976-07-24,Let Her In,John Travolta,10,1976-07-24,1,,1976
1976-07-31,Let 'Em In,Wings,3,1976-08-14,7,,1976
1976-08-07,You Should Be Dancing,Bee Gees,1,1976-09-04,7,,1976
1976-08-07,You'll Never Find Another Love Like Mine,Lou Rawls,2,1976-09-04,8,,1976
1976-08-14,"(Shake, Shake, Shake) Shake Your Booty",KC and the Sunshine Band,1,1976-09-11,11,,1976
1976-08-14,I'd Really Love to See You Tonight,England Dan & John Ford Coley,2,1976-09-25,10,,1976
1976-08-14,Turn the Beat Around,Vicki Sue Robinson,10,1976-08-14,2,,1976
1976-08-28,Play That Funky Music,Wild Cherry,1,1976-09-18,10,,1976
1976-08-28,A Fifth of Beethoven,Walter Murphy & the Big Apple Band,1,1976-10-09,10,,1976
1976-08-28,This Masquerade,George Benson,10,1976-08-28,2,,1976
1976-09-04,Lowdown,Boz Scaggs,3,1976-10-09,8,,1976
1976-09-11,Summer,War,7,1976-09-25,4,,1976
1976-09-18,If You Leave Me Now,Chicago,1,1976-10-23,9,,1976
1976-09-18,Devil Woman,Cliff Richard,6,1976-09-25,5,,1976
1976-09-25,Disco Duck,Rick Dees & His Cast of Idiots,1,1976-10-16,10,,1976
1976-10-02,Still the One,Orleans,5,1976-10-23,4,,1976
1976-10-09,She's Gone,Hall & Oates,7,1976-10-30,5,,1976
1976-10-23,Rock'n Me,Steve Miller Band,1,1976-11-06,5,,1976
1976-10-23,Love So Right,Bee Gees,3,1976-11-20,8,,1976
1976-10-30,The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,2,1976-11-20,6,,1976
1976-10-30,Muskrat Love,Captain & Tennille,4,1976-11-20,8,,1976
1976-10-30,Magic Man,Heart,9,1976-11-06,2,,1976
1976-11-06,Tonight's the Night,Rod Stewart,1,1976-11-13,11,,1976
1976-11-06,Just to Be Close to You,Commodores,7,1976-11-27,4,,1976
1976-11-13,The Rubberband Man,The Spinners,2,1976-12-04,9,,1976
1976-11-13,Do You Feel Like We Do,Peter Frampton,10,1976-11-13,2,,1976
1976-11-20,Beth,Kiss,7,1976-12-04,3,,1976
1976-11-27,More Than a Feeling,Boston,5,1976-12-25,6,,1976
1976-11-27,Nadia's Theme,Barry De Vorzon and Perry Botkin Jr.,8,1976-12-11,4,,1976
1976-12-04,You Are the Woman,Firefall,9,1976-12-11,3,,1976
1976-12-11,Nights Are Forever Without You,England Dan & John Ford Coley,10,1976-12-11,2,,1976
1976-12-18,Sorry Seems to Be the Hardest Word,Elton John,6,1976-12-25,5,,1976
1987-12-05,So Emotional,Whitney Houston,1,1988-01-09,8,,1987
1987-12-12,Got My Mind Set on You,George Harrison,1,1988-01-16,8,,1987
1987-12-26,The Way You Make Me Feel,Michael Jackson,1,1988-01-23,6,,1987
1987-12-26,Cherry Bomb,John Cougar Mellencamp,8,1988-01-09,3,,1987
1987-12-26,Need You Tonight,INXS,1,1988-01-30,8,,1987
1988-01-09,Tell It to My Heart,Taylor Dayne,7,1988-01-23,4,,1988
1988-01-16,Could've Been,Tiffany,1,1988-02-06,6,,1988
1988-01-16,Hazy Shade of Winter,The Bangles,2,1988-02-06,5,,1988
1988-01-16,Candle in the Wind,Elton John,6,1988-01-23,3,,1988
1988-01-23,Seasons Change,Exposé,1,1988-02-20,6,,1988
1988-01-23,I Want to Be Your Man,Roger,3,1988-02-13,5,,1988
1988-01-30,Hungry Eyes,Eric Carmen,4,1988-02-13,5,,1988
1988-02-06,What Have I Done to Deserve This?,Pet Shop Boys with Dusty Springfield,2,1988-02-20,5,,1988
1988-02-06,Say You Will,Foreigner,6,1988-02-20,4,,1988
1988-02-06,Tunnel of Love,Bruce Springsteen,9,1988-02-06,1,,1988
1988-02-06,I Could Never Take the Place of Your Man,Prince,10,1988-02-06,1,,1988
1988-02-13,Don't Shed a Tear,Paul Carrack,9,1988-02-13,3,,1988
1988-02-13,She's Like the Wind,Patrick Swayze featuring Wendy Fraser,3,1988-02-27,6,,1988
1988-02-20,Father Figure,George Michael,1,1988-02-27,6,,1988
1988-02-20,Never Gonna Give You Up,Rick Astley,1,1988-03-12,7,,1988
1988-02-27,I Get Weak,Belinda Carlisle,2,1988-03-19,5,,1988
1988-02-27,Can't Stay Away from You,Gloria Estefan and Miami Sound Machine,6,1988-03-05,3,,1988
1988-03-05,Just Like Paradise,David Lee Roth,6,1988-03-12,3,,1988
1988-03-05,Endless Summer Nights,Richard Marx,2,1988-03-26,6,,1988
1988-03-05,Man in the Mirror,Michael Jackson,1,1988-03-26,7,,1988
1988-03-05,I Found Someone,Cher,10,1988-03-05,1,,1988
1988-03-12,Out of the Blue,Debbie Gibson,3,1988-04-09,5,,1988
1988-03-12,I Want Her,Keith Sweat,5,1988-04-02,5,,1988
1988-03-19,"Get Outta My Dreams, Get into My Car",Billy Ocean,1,1988-04-09,7,,1988
1988-03-26,Rocket 2 U,The Jets,6,1988-04-02,4,,1988
1988-03-26,Hysteria,Def Leppard,10,1988-03-26,1,,1988
1988-04-02,Devil Inside,INXS,2,1988-04-16,5,,1988
1988-04-02,Girlfriend,Pebbles,5,1988-04-23,5,,1988
1988-04-02,Where Do Broken Hearts Go,Whitney Houston,1,1988-04-23,6,,1988
1988-04-09,Wishing Well,Terence Trent D'Arby,1,1988-05-07,6,,1988
1988-04-16,Angel,Aerosmith,3,1988-04-30,5,,1988
1988-04-16,I Saw Him Standing There,Tiffany,7,1988-04-23,3,,1988
1988-04-16,Some Kind of Lover,Jody Watley,10,1988-04-16,1,,1988
1988-04-23,Anything for You,Gloria Estefan and Miami Sound Machine,1,1988-05-14,7,,1988
1988-04-23,Pink Cadillac,Natalie Cole,5,1988-05-07,4,,1988
1988-04-23,Prove Your Love,Taylor Dayne,7,1988-05-07,3,,1988
1988-05-07,Always on My Mind,Pet Shop Boys,4,1988-05-21,4,,1988
1988-05-07,Shattered Dreams,Johnny Hates Jazz,2,1988-05-14,6,,1988
1988-05-07,Electric Blue,Icehouse,7,1988-05-21,3,,1988
1988-05-07,Naughty Girls (Need Love Too),Samantha Fox,3,1988-06-04,6,,1988
1988-05-14,One More Try,George Michael,1,1988-05-28,7,,1988
1988-05-14,I Don't Want to Live Without You,Foreigner,5,1988-05-28,4,,1988
1988-05-21,Wait,White Lion,8,1988-05-21,2,,1988
1988-05-21,Everything Your Heart Desires,Hall & Oates,3,1988-06-11,5,,1988
1988-05-21,Two Occasions,The Deele,10,1988-05-21,1,,1988
1988-05-28,Together Forever,Rick Astley,1,1988-06-18,6,,1988
1988-05-28,Piano in the Dark,Brenda Russell,6,1988-06-04,2,,1988
1988-06-04,Foolish Beat,Debbie Gibson,1,1988-06-25,6,,1988
1988-06-04,Make It Real,The Jets,4,1988-06-25,5,,1988
1988-06-11,Dirty Diana,Michael Jackson,1,1988-07-02,5,,1988
1988-06-11,Circle in the Sand,Belinda Carlisle,7,1988-06-18,2,,1988
1988-06-11,The Valley Road,Bruce Hornsby and the Range,5,1988-07-02,5,,1988
1988-06-18,The Flame,Cheap Trick,1,1988-07-09,6,,1988
1988-06-18,Alphabet St.,Prince,8,1988-06-25,2,,1988
1988-06-25,Mercedes Boy,Pebbles,2,1988-07-09,5,,1988
1988-06-25,Pour Some Sugar on Me,Def Leppard,2,1988-07-23,7,,1988
1988-07-02,Nothin' but a Good Time,Poison,6,1988-07-09,3,,1988
1988-07-02,New Sensation,INXS,3,1988-07-23,5,,1988
1988-07-09,Hold on to the Nights,Richard Marx,1,1988-07-23,6,,1988
1988-07-09,Nite and Day,Al B. Sure!,7,1988-07-16,2,,1988
1988-07-16,Roll with It,Steve Winwood,1,1988-07-30,7,,1988
1988-07-16,Hands to Heaven,Breathe,2,1988-08-06,6,,1988
1988-07-16,Make Me Lose Control,Eric Carmen,3,1988-08-13,6,,1988
1988-07-23,Sign Your Name,Terence Trent D'Arby,4,1988-08-13,5,,1988
1988-07-23,Rush Hour,Jane Wiedlin,9,1988-07-30,2,,1988
1988-07-30,1-2-3,Gloria Estefan and Miami Sound Machine,3,1988-08-20,5,,1988
1988-07-30,I Don't Wanna Go on with You Like That,Elton John,2,1988-08-27,6,,1988
1988-08-06,I Don't Wanna Live Without Your Love,Chicago,3,1988-08-27,5,,1988
1988-08-06,Monkey,George Michael,1,1988-08-27,6,,1988
1988-08-13,Just Got Paid,Johnny Kemp,10,1988-08-13,1,,1988
1988-08-20,Sweet Child o' Mine,Guns N' Roses,1,1988-09-10,7,,1988
1988-08-20,Fast Car,Tracy Chapman,6,1988-08-27,4,,1988
1988-08-27,Simply Irresistible,Robert Palmer,2,1988-09-10,6,,1988
1988-08-27,Perfect World,Huey Lewis and the News,3,1988-09-10,5,,1988
1988-08-27,Love Will Save the Day,Whitney Houston,9,1988-08-27,1,,1988
1988-09-03,When It's Love,Van Halen,5,1988-09-10,3,,1988
1988-09-03,If It Isn't Love,New Edition,7,1988-09-17,4,,1988
1988-09-03,I'll Always Love You,Taylor Dayne,3,1988-09-24,6,,1988
1988-09-10,"Don't Worry, Be Happy",Bobby McFerrin,1,1988-09-24,6,,1988
1988-09-10,Nobody's Fool,Kenny Loggins,8,1988-09-17,3,,1988
1988-09-17,Love Bites,Def Leppard,1,1988-10-08,6,,1988
1988-09-17,It Would Take a Strong Strong Man,Rick Astley,10,1988-09-17,1,,1988
1988-09-24,One Good Woman,Peter Cetera,4,1988-10-01,3,,1988
1988-09-24,Don't Be Cruel,Cheap Trick,4,1988-10-08,5,,1988
1988-10-01,Red Red Wine,UB40,1,1988-10-15,6,,1988
1988-10-01,I Hate Myself for Loving You,Joan Jett and the Blackhearts,8,1988-10-01,3,,1988
1988-10-01,What's on Your Mind (Pure Energy),Information Society,3,1988-10-22,6,,1988
1988-10-08,A Groovy Kind of Love,Phil Collins,1,1988-10-22,6,,1988
1988-10-08,Please Don't Go Girl,New Kids on the Block,10,1988-10-08,1,,1988
1988-10-15,Don't You Know What the Night Can Do?,Steve Winwood,6,1988-10-29,3,,1988
1988-10-15,Don't Be Cruel,Bobby Brown,8,1988-10-15,2,,1988
1988-10-15,"Wild, Wild West",The Escape Club,1,1988-11-12,7,,1988
1988-10-22,Kokomo,The Beach Boys,1,1988-11-05,5,,1988
1988-10-22,The Loco-Motion,Kylie Minogue,3,1988-11-12,6,,1988
